element,name,name_norm,brand,brand_norm,amenity,shop,tourism,category,category_final,cuisine,cuisine_clean,opening_hours,opening_hours_norm,is_24_7,mo_open,mo_close,tu_open,tu_close,we_open,we_close,th_open,th_close,fr_open,fr_close,sa_open,sa_close,su_open,su_close,wheelchair,wheelchair_accessible,takeaway,has_takeaway,addr:street,addr_norm,poi_text
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,waste_basket,,,waste_basket,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown utility
node,unknown,unknown,,,waste_basket,,,waste_basket,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown utility
node,United States Postal Service,united states postal service,United States Postal Service,united states postal service,post_box,,,post_box,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,united states postal service united states postal service utility
node,5 Star Food,5 star food,,,fast_food,,,fast_food,fast_food,mediterranean,mediterranean,,,False,,,,,,,,,,,,,,,,0,only,1,,,5 star food fast_food mediterranean
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,waste_basket,,,waste_basket,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown utility
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,waste_basket,,,waste_basket,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown utility
node,Pope House,pope house,,,bar,,,bar,bar,,,"Su-Th 16:00-24:00, Fr,Sa 16:00-01:00","Su-Th 16:00-24:00, Fr,Sa 16:00-01:00",False,16:00,24:00,16:00,24:00,16:00,24:00,16:00,24:00,16:00,24:00,00:00,24:00,00:00,24:00,,0,,0,Northwest Glisan Street,northwest glisan street,pope house bar northwest glisan street
node,Natural Mart #3,natural mart #3,,,,convenience,,convenience,convenience,,,Mo-Sa 08:00-23:00; Su 09:00-22:00,Mo-Sa 08:00-23:00; Su 09:00-22:00,False,08:00,23:00,08:00,23:00,08:00,23:00,08:00,23:00,08:00,23:00,08:00,23:00,09:00,22:00,,0,,0,Northwest 19th Avenue,northwest 19th avenue,natural mart #3 convenience northwest 19th avenue
node,Local Roasting Co.,local roasting co.,,,cafe,,,cafe,cafe,,,,,False,,,,,,,,,,,,,,,,0,,0,Northwest Lovejoy Street,northwest lovejoy street,local roasting co. cafe northwest lovejoy street
node,United States Postal Service,united states postal service,United States Postal Service,united states postal service,post_box,,,post_box,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,united states postal service united states postal service utility
node,Regal Cinemas Pioneer Place 6,regal cinemas pioneer place 6,Regal Cinemas,regal cinemas,cinema,,,cinema,cinema,,,,,False,,,,,,,,,,,,,,,,0,,0,Southwest Morrison Street,southwest morrison street,regal cinemas pioneer place 6 regal cinemas cinema southwest morrison street
node,Ron Tonkin Honda,ron tonkin honda,,,,car,,car,other,,,Mo-Th 08:00-20:00; Fr-Sa 08:00-21:00; Su 10:00-20:00,Mo-Th 08:00-20:00; Fr-Sa 08:00-21:00; Su 10:00-20:00,False,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,21:00,08:00,21:00,10:00,20:00,,0,,0,Southeast 122nd Avenue,southeast 122nd avenue,ron tonkin honda other southeast 122nd avenue
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,United States Postal Service,united states postal service,United States Postal Service,united states postal service,post_box,,,post_box,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,united states postal service united states postal service utility
node,Plaza 125,plaza 125,,,,mall,,mall,other,,,,,False,,,,,,,,,,,,,,,,0,,0,,,plaza 125 other
node,Emergency Tooth Doctor,emergency tooth doctor,,,dentist,,,dentist,dentist,,,,,False,,,,,,,,,,,,,,,,0,,0,Southeast Stark Street,southeast stark street,emergency tooth doctor dentist southeast stark street
node,Oregon Injury Clinic,oregon injury clinic,,,doctors,,,doctors,doctors,,,,,False,,,,,,,,,,,,,,,,0,,0,Southeast Stark Street,southeast stark street,oregon injury clinic doctors southeast stark street
node,Rainbow Dragon,rainbow dragon,,,restaurant,,,restaurant,restaurant,chinese,chinese,,,False,,,,,,,,,,,,,,,,0,,0,Southeast Stark Street,southeast stark street,rainbow dragon restaurant chinese southeast stark street
node,Gateway Auto Center,gateway auto center,,,,car_repair,,car_repair,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,Southeast Stark Street,southeast stark street,gateway auto center transport southeast stark street
node,130th Stark Street Mall,130th stark street mall,,,,mall,,mall,other,,,,,False,,,,,,,,,,,,,,,,0,,0,Southeast Stark Street,southeast stark street,130th stark street mall other southeast stark street
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,VCA Southeast Portland Animal Hospital,vca southeast portland animal hospital,VCA Animal Hospital,vca animal hospital,veterinary,,,veterinary,veterinary,,,,,False,,,,,,,,,,,,,,,,0,,0,Southeast Stark Street,southeast stark street,vca southeast portland animal hospital vca animal hospital veterinary southeast stark street
node,Sunrise Dental,sunrise dental,,,dentist,,,dentist,dentist,,,,,False,,,,,,,,,,,,,,,,0,,0,Southeast Stark Street,southeast stark street,sunrise dental dentist southeast stark street
node,SmileKeepers,smilekeepers,SmileKeepers,smilekeepers,dentist,,,dentist,dentist,,,,,False,,,,,,,,,,,,,,,,0,,0,Southeast Stark Street,southeast stark street,smilekeepers smilekeepers dentist southeast stark street
node,Great Grins for Kids,great grins for kids,,,dentist,,,dentist,dentist,,,,,False,,,,,,,,,,,,,,,,0,,0,Southeast Stark Street,southeast stark street,great grins for kids dentist southeast stark street
node,Stark Street Family Dental,stark street family dental,,,dentist,,,dentist,dentist,,,,,False,,,,,,,,,,,,,,,,0,,0,Southeast Stark Street,southeast stark street,stark street family dental dentist southeast stark street
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,Southeast 106th Avenue,southeast 106th avenue,unknown transport southeast 106th avenue
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,Biketown,biketown,Biketown,biketown,bicycle_rental,,,bicycle_rental,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,biketown biketown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,Nepenthes,nepenthes,,,,,artwork,artwork,artwork,,,,,False,,,,,,,,,,,,,,,,0,,0,,,nepenthes artwork
node,Corsa Cafe,corsa cafe,,,cafe,,,cafe,cafe,coffee_shop,coffee,,,False,,,,,,,,,,,,,,,,0,,0,Northwest 17th Avenue,northwest 17th avenue,corsa cafe cafe coffee northwest 17th avenue
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,BrewCycle,brewcycle,,,bicycle_rental,,,bicycle_rental,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,Northwest Flanders Street,northwest flanders street,brewcycle transport northwest flanders street
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,Fred Meyer Pharmacy,fred meyer pharmacy,Fred Meyer,fred meyer,pharmacy,,,pharmacy,pharmacy,,,Mo-Fr 09:00-21:00; Sa 09:00-19:00; Su 10:00-18:00,Mo-Fr 09:00-21:00; Sa 09:00-19:00; Su 10:00-18:00,False,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,19:00,10:00,18:00,,0,,0,Northeast Weidler Street,northeast weidler street,fred meyer pharmacy fred meyer pharmacy northeast weidler street
node,Starbucks,starbucks,Starbucks,starbucks,cafe,,,cafe,cafe,coffee_shop,coffee,Mo-Fr 05:00-19:00; Sa-Su 05:30-19:00,Mo-Fr 05:00-19:00; Sa-Su 05:30-19:00,False,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:30,19:00,05:30,19:00,,0,yes,1,Northeast Weidler Street,northeast weidler street,starbucks starbucks cafe coffee northeast weidler street
node,Fred Meyer Jewelers,fred meyer jewelers,Fred Meyer Jewelers,fred meyer jewelers,,jewelry,,jewelry,jewelry,,,Mo-Sa 09:00-21:00; Su 10:00-18:00,Mo-Sa 09:00-21:00; Su 10:00-18:00,False,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,10:00,18:00,,0,,0,Northeast Weidler Street,northeast weidler street,fred meyer jewelers fred meyer jewelers jewelry northeast weidler street
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,waste_basket,,,waste_basket,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown utility
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,,,artwork,artwork,artwork,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown artwork
node,Gong,gong,,,,,artwork,artwork,artwork,,,,,False,,,,,,,,,,,,,,,,0,,0,,,gong artwork
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bench,,,bench,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown utility
node,unknown,unknown,,,theatre,,,theatre,theatre,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown theatre
node,unknown,unknown,,,,,artwork,artwork,artwork,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown artwork
node,unknown,unknown,,,bench,,,bench,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown utility
node,unknown,unknown,,,,,artwork,artwork,artwork,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown artwork
node,Safeway,safeway,Safeway,safeway,pharmacy,,,pharmacy,pharmacy,,,Mo-Fr 09:00-21:00; Sa 09:00-18:00; Su 10:00-18:00,Mo-Fr 09:00-21:00; Sa 09:00-18:00; Su 10:00-18:00,False,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,18:00,10:00,18:00,,0,,0,Northwest Lovejoy Street,northwest lovejoy street,safeway safeway pharmacy northwest lovejoy street
node,Skin Tight Spa,skin tight spa,,,,beauty,,beauty,beauty,,,,,False,,,,,,,,,,,,,,,,0,,0,Northwest Marshall Street,northwest marshall street,skin tight spa beauty northwest marshall street
node,unknown,unknown,,,waste_basket,,,waste_basket,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown utility
node,Coco Donuts,coco donuts,,,,bakery,,bakery,bakery,,,07:00-14:00,07:00-14:00,False,07:00,14:00,07:00,14:00,07:00,14:00,07:00,14:00,07:00,14:00,07:00,14:00,07:00,14:00,yes,1,,0,North Skidmore Street,north skidmore street,coco donuts bakery north skidmore street
node,Hengry Dumpling House,hengry dumpling house,,,restaurant,,,restaurant,restaurant,,,Mo-Su 11:00-21:00,Mo-Su 11:00-21:00,False,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,,0,,0,North Williams Avenue,north williams avenue,hengry dumpling house restaurant north williams avenue
node,Portland Dermatology Clinic,portland dermatology clinic,,,doctors,,,doctors,doctors,,,,,False,,,,,,,,,,,,,,,,0,,0,Northwest Northrup Street,northwest northrup street,portland dermatology clinic doctors northwest northrup street
node,White Space,white space,,,,art,,art,other,,,,,False,,,,,,,,,,,,,,,,0,,0,Northwest Marshall Street,northwest marshall street,white space other northwest marshall street
node,unknown,unknown,,,parking_entrance,,,parking_entrance,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,waste_basket,,,waste_basket,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown utility
node,unknown,unknown,,,waste_basket,,,waste_basket,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown utility
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,motorcycle_parking,,,motorcycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,waste_basket,,,waste_basket,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown utility
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,ARC,arc,,,,copyshop,,copyshop,copyshop,,,,,False,,,,,,,,,,,,,,,,0,,0,Northwest 17th Avenue,northwest 17th avenue,arc copyshop northwest 17th avenue
node,Metroman,metroman,,,,hairdresser,,hairdresser,hairdresser,,,,,False,,,,,,,,,,,,,,,,0,,0,Northwest Pettygrove Street,northwest pettygrove street,metroman hairdresser northwest pettygrove street
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,,,information,information,information,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown information
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,waste_basket,,,waste_basket,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown utility
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,waste_basket,,,waste_basket,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown utility
node,unknown,unknown,,,bench,,,bench,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown utility
node,unknown,unknown,,,recycling,,,recycling,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown utility
node,unknown,unknown,,,bench,,,bench,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown utility
node,unknown,unknown,,,,,information,information,information,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown information
node,unknown,unknown,,,waste_basket,,,waste_basket,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown utility
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,parking_entrance,,,parking_entrance,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,recycling,,,recycling,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown utility
node,unknown,unknown,,,waste_basket,,,waste_basket,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown utility
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,waste_basket,,,waste_basket,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown utility
node,unknown,unknown,,,waste_basket,,,waste_basket,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown utility
node,unknown,unknown,,,recycling,,,recycling,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown utility
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,parking_entrance,,,parking_entrance,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,waste_basket,,,waste_basket,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown utility
node,unknown,unknown,,,recycling,,,recycling,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown utility
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,parking_entrance,,,parking_entrance,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
node,Talos No. 2,talos no. 2,,,,,artwork,artwork,artwork,,,,,False,,,,,,,,,,,,,,,,0,,0,,,talos no. 2 artwork
